axes_hydrostatic_tank_level,main_hydraulic_tank_level,table_hydrostatic_tank_level,oil_level_of_coolant_tank,hydraulic_unit_oil_pump_22m2_current__r,hydraulic_unit_oil_pump_22m2_current__y,hydraulic_unit_oil_pump_22m2_current__b,vibration_of_hydraulic_unit_oil_pump_22m2,flow_of_hydraulic_unit_oil_pump_22m2,pressure_of_hydraulic_unit_oil_pump_22m2,hydraulic_unit_oil_pump_22m6_current__r,hydraulic_unit_oil_pump_22m6_current__y,hydraulic_unit_oil_pump_22m6_current__b,vibration_of_hydraulic_unit_oil_pump_22m6,flow_of_hydraulic_unit_oil_pump_22m6,pressure_of_hydraulic_unit_oil_pump_22m6,gearbox_oil_delivery_pump_39m2_current__r,gearbox_oil_delivery_pump_39m2_current__y,gearbox_oil_delivery_pump_39m2_current__b,vibration_of_gearbox_oil_delivery_pump_39m2,flow_of_gearbox_oil_delivery_pump_39m2,pressure_of_gearbox_oil_delivery_pump_39m2,gearbox_oil_delivery_pump_39m3_current__r,gearbox_oil_delivery_pump_39m3_current__y,gearbox_oil_delivery_pump_39m3_current__b,vibration_of_gearbox_oil_delivery_pump_39m3,flow_of_gearbox_oil_delivery_pump_39m3,pressure_of_gearbox_oil_delivery_pump_39m3,oil_delivery_pump_tp_x_pockets_40m2_current__r,oil_delivery_pump_tp_x_pockets_40m2_current__y,oil_delivery_pump_tp_x_pockets_40m2_current__b,vibration_of_oil_delivery_pump_tp_x_pockets_40m2,flow_of_oil_delivery_pump_tp_x_pockets_40m2,pressure_of_oil_delivery_pump_tp_x_pockets_40m2,oil_delivery_pump_tp_y_pockets_40m4_current__r,oil_delivery_pump_tp_y_pockets_40m4_current__y,oil_delivery_pump_tp_y_pockets_40m4_current__b,vibraton_of_oil_delivery_pump_tp_x_pockets_40m4,flow_of_oil_delivery_pump_tp_x_pockets_40m4,pressure_of_oil_delivery_pump_tp_x_pockets_40m4,vibraton_of_right_side_lead_screw,vibraton_of_left_side_lead_screw,temperature_of_right_side_lead_screw,temperature_of_left_side_lead_screw,vibraton_of_cross_rail_motor,temp_axes_hydrostatic_tank,temp_main_hydraulic_tank,temp_table_hydrostatic_tank,cs1000__axes_hydrostatics_tank,cs1000__main_hydraulic_tank,cs1000__table_hydrostatics_tank,dew_point,inclination__x,inclination__y,cross_rail_lub_tank_level,table_vibration,air_pressure_inlet_line,main_hydraulic_tank_22m5_flow,main_hydraulic_tank_22m5_pressure,table_hydrostatics_40m6_flow,table_hydrostatics_40m6_pressure,cross_rail_vfd_current,lub_pump_for_sw_220_tank,main_power_supply_current_y,main_power_supply_current_r,main_power_supply_current_b,main_power_supply_voltage_r,main_power_supply_voltage_y,main_power_supply_voltage_b,main_power_supply_total_power,main_supply_energy,entrytime
389.97397,228.82812,494.94177,778.22266,12.643229,12.326389,13.493923,0.57418257,0,145.36314,11.319445,10.746528,12.072482,0.96932876,4.981875,118.914566,2.3719616,2.5043404,2.5173612,0.6302445,8.722406,49.641926,2.2265625,2.357856,2.3111978,0.9575738,20.944668,25.535301,6.6167536,6.609158,7.18316,3.1349466,146.135,19.901981,6.5950522,6.294488,6.9618053,0.6230107,143.925,23.419416,0,0,31.32234,31.626156,0,40.570744,45.3776,28.559029,14,12,14,4.2918115,0.30273557,0.13997376,124.7526,-0.22063106,5.91399,66.914276,11.845342,0,4.439742,0.14467593,115.42426,57.47425,54.105938,57.99922,413.95398,417.07462,414.87573,23.29211,116148.07,44744.5686805556
389.08783,228.82812,494.6958,777.9948,12.625868,12.309029,13.483073,0.5714699,0,145.41739,11.312935,10.748698,12.087673,1.1818215,4.981875,118.83319,2.3697915,2.5032551,2.515191,1.199906,8.722125,49.614803,2.2276478,2.357856,2.312283,1.0163484,20.944668,25.309244,6.6124134,6.6015625,7.160373,3.0508535,146.125,19.92911,6.5549045,6.2630205,6.9292536,0.6501374,143.935,23.455584,0,0,31.32234,31.626156,0,40.608727,45.348667,28.573496,14,12,14,4.2382812,0.3092426,0.13671756,124.47808,-0.21882206,5.915075,66.914276,11.845342,0,4.4307003,0.14467593,115.921585,57.47425,54.105938,57.99922,413.21527,416.42303,415.00653,23.113976,116148.07,44744.5687037037
388.4187,227.95139,495.49515,778.58075,12.65842,12.332899,13.4765625,0.5497685,0,145.38123,11.312935,10.753038,12.0442705,1.3427734,4.981875,118.39012,2.3730469,2.5032551,2.515191,1.3879846,8.722406,49.81373,2.2309027,2.357856,2.310113,1.0769314,20.945335,25.707104,6.618923,6.604818,7.178819,2.9486763,146.135,19.920067,6.6167536,6.317274,6.9704857,0.6510416,143.925,23.428457,0,0,31.32234,31.626156,0,40.608727,45.38484,28.638597,14,12,14,4.2650466,0.30273557,0.12695432,124.34679,-0.21882206,5.9125433,66.914276,11.827256,0,4.439742,0.14467593,116.192856,57.173767,53.666935,57.71029,413.21527,416.42303,415.00653,23.113976,116148.09,44744.5687268519
389.43143,228.64548,494.6958,777.9622,12.643229,12.33941,13.487413,0.48376015,0,145.34505,11.354166,10.785591,12.105035,1.2188947,4.981875,119.005,2.3730469,2.5075955,2.5173612,0.66731775,8.722125,49.904152,2.2276478,2.357856,2.312283,0.93948925,20.944668,25.191696,6.6276045,6.6178384,7.18533,3.1702113,146.135,19.920067,6.5722656,6.2890625,6.941189,0.62662756,143.935,23.428457,0,0,31.32234,31.626156,0,40.608727,45.435474,28.645834,14,7,14,4.119647,0.30273557,0.113934875,124.17969,-0.21882206,5.9132667,67.21983,11.827256,0,4.4487844,0.14467593,115.9035,57.173767,53.666935,57.71029,413.41547,415.50903,413.38107,23.228054,116148.09,44744.56875
389.8112,228.71854,494.81876,779.06903,12.643229,12.332899,13.478732,0.5334925,0,145.34505,11.317274,10.766059,12.068143,0.9476273,4.981875,119.30338,2.3708768,2.5043404,2.5141058,1.6420718,8.722406,49.822773,2.2265625,2.3567708,2.3111978,1.0534216,20.944668,25.472006,6.626519,6.614583,7.1809897,2.944155,145.5,19.92911,6.5874567,6.2977433,6.9476995,0.656467,143.935,23.455584,0,0,31.32234,31.626156,0,40.614147,45.449944,28.624132,14,1,14,4.05816,0.30273557,0.113934875,124.83615,-0.21882206,5.911097,67.22223,11.827256,0,4.439742,0.14467593,115.921585,57.258266,53.483448,57.80329,413.41547,415.50903,413.38107,23.228054,116148.12,44744.5687731481
389.8112,228.7916,495.55664,778.25525,12.65408,12.319879,13.470052,0.53891784,0,145.33601,11.365018,10.78342,12.100695,0.80566406,4.9864063,118.74277,2.3719616,2.50217,2.516276,0.9666161,8.722406,49.587673,2.2243924,2.3556857,2.3079426,0.9268302,20.944668,25.417753,6.624349,6.6059027,7.1864147,3.2506871,145.49,19.920067,6.614583,6.3075085,6.963976,0.6293403,143.935,23.428457,0,0,31.32234,31.626156,0,40.608727,45.42824,28.631365,14,13,14,4.06467,0.3222674,0.13671756,124.47808,-0.22063106,5.9132667,67.22223,11.827256,0,4.4487844,0.14467593,115.74979,57.258266,53.483448,57.80329,413.659,416.35196,414.22592,23.153746,116148.12,44744.5687962963
389.08783,228.97424,494.94177,777.9948,12.628038,12.317709,13.4765625,0.6004051,0,145.39026,11.302083,10.733507,12.050781,1.0127314,4.981875,118.96882,2.3687067,2.5032551,2.515191,0.6184896,8.722406,49.65097,2.2233071,2.3524306,2.3046875,1.0760272,20.945335,25.300203,6.6167536,6.602648,7.1712236,2.9622397,145.49,19.901981,6.5570745,6.2684464,6.925998,0.6157769,143.925,23.410372,0,0,31.32234,31.626156,0,40.614147,45.44271,28.645834,14,13,14,4.1630497,0.28320372,0.1595056,124.47808,-0.21882206,5.911097,67.21983,11.827256,0,4.4487844,0.14467593,115.8402,57.334618,54.05256,58.021046,413.659,416.35196,414.22592,23.153746,116148.14,44744.5688194444
389.10593,229.65005,494.94177,778.25525,12.645399,12.332899,13.498264,0.57237417,0,145.37218,11.358507,10.798611,12.118055,1.1338975,4.981875,118.32682,2.3719616,2.5054252,2.5173612,1.1212385,8.722406,49.822773,2.2309027,2.3600261,2.3155384,1.0778357,20.944668,25.372541,6.6286893,6.6178384,7.19184,2.8727212,145.49,19.93815,6.6080728,6.3183594,6.9856772,0.6383825,143.925,23.4375,0,0,31.32234,31.626156,0,40.614147,45.457176,28.653067,14,12,14,4.3113427,0.27018428,0.13021052,124.34679,-0.22063106,5.911458,66.916664,11.827256,0,4.4487844,0.14467593,116.192856,57.334618,54.05256,58.021046,413.89352,415.97238,414.6409,23.098557,116148.14,44744.5688425926
389.558,228.66373,494.72656,778.22266,12.599826,12.306857,13.491754,0.5443432,0,145.37218,11.271702,10.720487,12.065971,1.3617622,4.9864063,118.55288,2.3697915,2.5097656,2.518446,1.1320891,8.722406,49.696182,2.2254772,2.3556857,2.310113,0.99103016,20.944668,25.336372,6.5983076,6.5993924,7.1777344,2.8483071,145.49,19.901981,6.5570745,6.280382,6.9466147,0.62572336,143.925,23.4375,0,0,31.32234,31.662327,0,40.614147,45.471645,28.667534,14,13,14,4.3590856,0.28320372,0.1562494,124.460175,-0.21882206,5.911097,66.914276,11.836299,0,4.457827,0.14467593,115.76787,57.236034,53.679073,57.786724,413.89352,415.97238,414.6409,23.098557,116148.18,44744.5688657407
389.63034,229.19344,494.84952,778.1901,12.606337,12.33507,13.474393,0.50274885,0,145.32697,11.328125,10.792101,12.102864,1.1655455,4.9864063,118.43533,2.3676214,2.5075955,2.5119357,0.9675203,8.722406,49.904152,2.2309027,2.3589408,2.3155384,1.171875,20.944668,25.282118,6.6080728,6.610243,7.173394,2.8130424,145.495,19.92911,6.5603294,6.2955728,6.9422746,0.6212023,143.935,23.4375,0,0,31.32234,31.626156,0,40.614147,45.44271,28.682003,14,7,14,4.7142653,0.3222674,0.1562494,124.62131,-0.22063106,5.90965,66.914276,11.845342,0,4.4487844,0.14467593,116.17477,57.236034,53.679073,57.786724,413.36786,416.60724,414.13394,23.05743,116148.18,44744.5688888889
389.12396,229.4674,495.52588,778.2877,12.606337,12.35026,13.4505205,0.4973235,0,145.41739,11.278212,10.77257,12.042101,1.0977286,4.9864063,118.489586,2.3708768,2.5065105,2.5130208,1.6203704,8.722406,49.596714,2.2287326,2.3513455,2.3079426,1.1076751,20.944668,25.092232,6.609158,6.611328,7.158203,3.2597296,145.5,19.911024,6.591797,6.3357205,6.9618053,0.6157769,143.93,23.455584,0,0,31.32234,31.626156,0,40.619576,45.457176,28.696468,14,7,14,4.6231194,0.315755,0.1595056,124.36469,-0.21882206,5.909288,66.914276,11.836299,0,4.439742,0.14467593,115.8402,57.134933,53.841938,57.452812,413.36786,416.60724,414.13394,23.05743,116148.2,44744.568912037
387.74954,229.4674,494.66507,778.4505,12.580296,12.324219,13.42882,0.52625865,0,145.39026,11.312935,10.798611,12.065971,0.74055994,4.9864063,118.7066,2.375217,2.5130208,2.5119357,1.0489005,8.722406,49.443,2.2384982,2.357856,2.3166232,1.0407624,20.944668,25.164568,6.6015625,6.609158,7.1647134,2.931496,145.5,19.911024,6.5375433,6.2890625,6.910807,0.62572336,143.935,23.455584,0,0,31.32234,31.626156,0,40.619576,45.42824,28.667534,14,13,14,4.6715856,0.30273557,0.1562494,124.37066,-0.21882206,5.90965,66.916664,11.818214,0,4.4487844,0.14467593,115.858284,57.134933,53.841938,57.452812,413.01105,416.0279,414.37552,23.06322,116148.2,44744.5689351852
389.08783,228.2071,494.66507,778.1901,12.608507,12.354601,13.448351,0.5859375,0,145.4626,11.271702,10.763889,12.033421,1.0199653,4.9864063,118.43533,2.3708768,2.5075955,2.5086806,0.9548611,8.722406,49.40683,2.2428386,2.3621962,2.3209636,1.1872468,20.944668,25.336372,6.5983076,6.596137,7.1440973,2.8483071,145.5,19.89294,6.596137,6.3357205,6.9596353,0.6239149,143.935,23.455584,0,0,31.32234,31.626156,0,40.65755,45.399303,28.638597,14,13,14,4.5949073,0.29296696,0.13346136,124.72874,-0.21882206,5.9100113,66.914276,11.836299,0,4.4487844,0.14467593,115.42426,57.24156,53.796513,57.533558,413.01105,416.0279,414.37552,23.06322,116148.23,44744.5689583333
389.01547,228.80986,495.5874,778.15753,12.578125,12.306857,13.4765625,0.59407556,0,145.38123,11.286892,10.757379,12.087673,1.1357061,4.981875,118.66139,2.3665364,2.5130208,2.516276,1.3635706,8.722406,49.551506,2.2222223,2.3524306,2.3111978,1.2026186,20.945335,25.399668,6.580946,6.6015625,7.170139,3.0743635,145.495,19.911024,6.546224,6.281467,6.944444,0.6410952,143.935,23.464628,0,0,31.32234,31.626156,0,40.625,45.413773,28.60243,14,12,14,4.367766,0.30273557,0.14322996,124.74067,-0.21882206,5.909288,66.916664,11.836299,0,4.439742,0.14467593,116.25615,57.24156,53.796513,57.533558,412.83792,415.4419,413.7379,23.20088,116148.23,44744.5689814815
389.95587,229.32129,495.46445,777.89716,12.604167,12.3828125,13.435329,0.5497685,0,145.38123,11.282552,10.802952,12.042101,1.3644749,4.981875,118.34491,2.3806424,2.515191,2.5108507,0.71252894,8.722406,49.795647,2.234158,2.3491755,2.310113,0.9856047,20.944668,25.191696,6.618923,6.624349,7.157118,2.9649522,145.49,19.901981,6.5592446,6.323785,6.921658,0.64019096,143.935,23.446543,0,0,31.32234,31.66956,0,40.630424,45.38484,28.580729,14,12,14,4.163773,0.30273557,0.1595056,124.16178,-0.21882206,5.914352,67.22223,11.836299,0,4.439742,0.14467593,115.8402,57.107895,53.906826,57.61852,412.83792,415.4419,413.7379,23.20088,116148.25,44744.5690046296
389.75696,228.49936,495.49515,778.93884,12.580296,12.341579,13.457031,0.49189812,0,145.37218,11.256511,10.770399,12.052952,1.0941117,4.981875,118.7066,2.3697915,2.5141058,2.5119357,1.2415003,8.722125,49.759476,2.2309027,2.3513455,2.312283,0.96119064,20.944668,25.191696,6.602648,6.6059027,7.1495223,3.1521268,145.49,19.89294,6.533203,6.2912326,6.920573,0.6230107,143.925,23.464628,0,0,31.32234,31.66956,0,40.635853,45.413773,28.660301,14,7,14,4.0422454,0.27018428,0.1529932,124.68696,-0.21882206,5.9157987,66.916664,11.836299,0,4.4759116,0.14467593,116.192856,57.15882,53.846096,57.64753,413.40704,416.40747,414.4115,22.952635,116148.27,44744.5690509259
388.79846,228.7916,495.49515,778.6133,12.560764,12.33941,13.444011,0.47743055,0,145.37218,11.276042,10.77908,12.068143,1.1899595,4.981875,118.399155,2.3741322,2.5119357,2.5119357,1.2695312,8.722406,49.443,2.2309027,2.3589408,2.3166232,1.1067708,20.944668,25.155527,6.585286,6.610243,7.1495223,2.747034,145.49,19.901981,6.580946,6.3259544,6.9596353,0.6130642,143.92,23.446543,0,0,31.32234,31.662327,0,40.630424,45.399303,28.60243,14,7,14,4.0277777,0.30273557,0.1627618,124.692924,-0.21882206,5.915075,66.916664,11.836299,0,4.439742,0.14467593,115.858284,57.107895,53.906826,57.61852,413.40704,416.40747,414.4115,22.952635,116148.25,44744.5690277778
388.79846,229.50394,494.94177,777.86456,12.601997,12.361112,13.465712,0.52625865,0,145.33601,11.273871,10.77257,12.055121,0.75683594,4.9864063,118.60713,2.3763022,2.5119357,2.5141058,0.708912,8.722406,49.72331,2.2309027,2.3524306,2.3111978,1.2207031,20.944668,25.182653,6.585286,6.6015625,7.143012,2.8844762,145.495,19.89294,6.5744357,6.3226995,6.963976,0.63114876,143.92,23.464628,0,0,31.32234,31.66956,0,40.635853,45.435474,28.776041,14,13,14,4.127604,0.28320372,0.11718571,123.75,-0.21882206,5.9161606,66.914276,11.854384,0,4.4307003,0.14467593,115.921585,57.15882,53.846096,57.64753,413.42294,416.38818,413.2903,23.085272,116148.27,44744.5690740741
388.8889,229.48569,495.034,778.4505,12.615017,12.378472,13.457031,0.5967882,0,145.41739,11.299913,10.794271,12.059462,1.0317202,4.9864063,118.59809,2.377387,2.5141058,2.5173612,1.1040581,8.722406,49.840855,2.2384982,2.357856,2.3166232,1.2207031,20.944668,25.264034,6.6178384,6.6156683,7.151693,3.0960648,145.49,19.865812,6.5625,6.3205295,6.9270835,0.60583043,143.93,23.47367,0,0,31.32234,31.662327,0,40.641277,45.50058,28.797743,14,13,14,4.2238135,0.315755,0.1627618,125.84473,-0.22063106,5.916884,67.52778,11.827256,0,4.457827,0.14467593,116.25615,57.1611,54.268383,57.894966,413.42294,416.38818,413.2903,23.085272,116148.305,44744.5690972222
388.94315,228.7916,493.92725,777.9297,12.6171875,12.337239,13.472221,0.56785303,0,145.34505,11.293403,10.761719,12.0442705,1.0534216,4.981875,118.688515,2.3719616,2.5108507,2.516276,1.1782045,8.722406,50.0217,2.2298179,2.357856,2.3111978,0.98289204,20.944668,25.589554,6.5983076,6.5993924,7.153863,2.9450593,145.5,19.874855,6.5570745,6.2868924,6.939019,0.59407556,143.93,23.464628,0,0,31.32234,31.66956,0,40.641277,45.471645,28.804976,14,12,14,4.2447915,0.30273557,0.1595056,124.35275,-0.21882206,5.9205008,67.22223,11.809172,0,4.4487844,0.14467593,115.9035,57.1611,54.268383,57.894966,413.8779,415.63394,414.31363,23.157263,116148.305,44744.5691203704
388.7623,228.7916,495.49515,777.9948,12.510851,12.426216,13.4375,0.58051217,0,145.39026,11.217448,10.822483,12.046441,1.349103,4.981875,118.41725,2.3730469,2.518446,2.5032551,0.71252894,8.722406,49.443,2.234158,2.3448353,2.3133678,1.0534216,20.944668,25.1284,6.585286,6.6395397,7.1299915,3.0436196,145.5,19.874855,6.544054,6.372613,6.9585505,0.6013093,143.93,23.446543,0,0,31.32234,31.66956,0,40.5816,45.48611,28.819445,14,12,14,4.3294272,0.315755,0.14648616,123.70822,-0.22063106,5.919777,66.916664,11.827256,0,4.439742,0.14467593,115.858284,57.31732,53.68023,57.60059,413.8779,415.63394,414.31363,23.157263,116148.33,44744.5691435185
389.08783,229.17517,495.8026,778.90625,12.450087,12.417534,13.4244795,0.5271629,0,145.39026,11.1588545,10.800781,11.9921875,1.2207031,4.981875,118.57096,2.3611112,2.5217013,2.50217,1.2532551,8.722406,49.28024,2.2287326,2.3383245,2.3133678,1.1067708,20.944668,25.173613,6.5375433,6.611328,7.0996094,3.1078198,145.495,19.874855,6.4789495,6.3248696,6.905382,0.60311776,143.92,23.446543,0,0,31.32234,31.66956,0,40.52192,45.50058,28.83391,14,13,14,4.3359375,0.3190112,0.1562494,124.19162,-0.21882206,5.9215856,67.22223,11.818214,0,4.439742,0.14467593,116.437,57.31732,53.68023,57.60059,413.84372,415.50195,414.38382,24.07021,116148.33,44744.5691666667
389.12396,229.5222,495.8026,778.77606,12.465278,12.365451,13.42882,0.48556858,0,145.38123,11.165364,10.77257,12.013888,1.0525173,4.981875,118.50767,2.3643663,2.5130208,2.498915,1.1058666,8.722406,49.18077,2.231988,2.34592,2.3166232,0.9901259,20.944668,25.327328,6.534288,6.591797,7.1028647,3.1674986,145.49,19.874855,6.513672,6.328125,6.9325085,0.64832896,143.92,23.47367,0,0,31.32234,31.662327,0,40.57617,45.471645,28.84838,14,7,14,4.299045,0.28320372,0.13671756,123.47548,-0.21882206,5.922671,66.92383,11.818214,0,4.4307003,0.14467593,116.25615,57.247467,53.507915,61.74179,413.84372,415.50195,414.38382,24.07021,116148.35,44744.5691898148
389.16016,229.48569,494.4499,779.10156,12.467447,12.34375,13.415799,0.50274885,0,145.29984,11.128471,10.720487,11.970486,0.77853733,4.981875,118.33587,2.3589408,2.5130208,2.49783,0.71252894,8.722406,49.26215,2.2265625,2.3426647,2.3133678,1.0642723,20.945335,25.137442,6.5190973,6.578776,7.0898438,3.0183015,145.49,19.874855,6.4876304,6.3064237,6.922743,0.61125576,143.92,23.4375,0,0,31.32234,31.66956,0,40.51649,45.44271,28.862846,14,6,14,4.3127894,0.32551825,0.13671756,124.6989,-0.21882206,5.922671,67.22223,11.818214,0,4.4307003,0.14467593,115.84925,57.247467,53.507915,61.74179,412.44382,414.68677,413.31317,24.19839,116148.35,44744.569212963
388.61765,229.66833,494.4806,778.6784,12.526041,12.337239,13.368055,0.56785303,0,145.33601,11.200087,10.750868,11.976996,0.98379624,4.981875,118.462456,2.3687067,2.50217,2.4956598,1.5417029,8.722406,49.443,2.235243,2.3524306,2.3155384,1.1013454,20.944668,25.444878,6.551649,6.576606,7.095269,3.2118056,145.49,19.865812,6.5082464,6.287977,6.8804255,0.6157769,143.925,23.365162,0,0,31.32234,31.66956,0,40.53277,45.37037,28.877316,14,13,14,4.229601,0.30273557,0.113934875,124.41243,-0.21882206,5.9215856,66.916664,11.818214,0,4.4668694,0.14467593,115.270546,57.141506,53.29049,61.467915,412.44382,414.68677,413.31317,24.19839,116148.375,44744.5692361111
388.94315,229.24821,494.63437,779.10156,12.50868,12.311198,13.407118,0.5850333,0,145.3541,11.176215,10.707465,11.981337,1.0787399,4.981875,118.11885,2.3687067,2.5097656,2.5054252,0.7622613,8.722406,49.41587,2.2276478,2.3502605,2.3111978,1.022678,20.944668,25.453922,6.547309,6.580946,7.113715,2.9125073,145.5,19.865812,6.545139,6.314019,6.9542103,0.64742476,143.92,23.464628,0,0,31.32234,31.66956,0,40.549046,45.38484,28.84838,14,4,14,3.7543404,0.32551825,0.13021052,124.72874,-0.22063106,5.922309,66.229164,11.827256,0,4.457827,0.14467593,115.921585,57.141506,53.29049,61.467915,411.87115,414.27,412.2855,24.113495,116148.375,44744.5692592593
388.94315,229.48569,494.63437,777.89716,12.523871,12.371962,13.361545,0.54705584,0,145.31793,11.230469,10.805121,11.9921875,1.345486,4.981875,118.31778,2.375217,2.5108507,2.501085,0.78486687,8.722406,49.578632,2.231988,2.3448353,2.3057725,1.1619285,20.944668,25.354456,6.5657554,6.6015625,7.0996094,2.8926144,145.5,19.874855,6.5169272,6.305339,6.883681,0.6419994,143.925,23.464628,0,0,31.32234,31.662327,0,40.559895,45.399303,28.819445,14,12,14,3.8353589,0.30273557,0.14648616,124.68099,-0.21882206,5.923394,67.22461,11.836299,0,4.4487844,0.14467593,116.590706,56.564804,54.04712,62.427074,411.87115,414.27,412.2855,24.113495,116148.41,44744.5692824074
388.9793,229.48569,495.52588,777.6041,12.528212,12.447917,13.315972,0.48466438,0,145.29984,11.1848955,10.831163,11.898872,1.2360749,4.981875,118.444374,2.3828125,2.5097656,2.4902344,1.3816551,8.722406,49.678093,2.2450087,2.3448353,2.3111978,1.01454,20.944668,25.779442,6.5831165,6.613498,7.0724826,2.9857495,145.5,19.838688,6.5321183,6.3639326,6.875,0.6429037,143.93,23.482712,0,0,31.32234,31.66956,0,40.57617,45.42101,28.79051,14,2,14,3.8172743,0.30273557,0.13671756,124.07823,-0.22063106,5.9237556,67.22461,11.827256,0,4.457827,0.14467593,116.25615,56.564804,54.04712,62.427074,413.76413,414.30957,413.98773,24.251907,116148.41,44744.5693055556
388.9612,228.46281,495.034,778.25525,12.534721,12.417534,13.315972,0.48376015,0,145.29984,11.226129,10.835503,11.946614,1.0615596,4.981875,118.28161,2.377387,2.5043404,2.4902344,0.789388,8.722406,49.28024,2.2374132,2.3426647,2.3090277,0.94129777,20.944668,25.381582,6.578776,6.600477,7.0746527,3.0219185,145.5,19.856771,6.539714,6.357422,6.8695745,0.6383825,143.93,23.482712,0,0,31.32234,31.662327,0,40.55447,45.44271,28.812212,14,7,14,3.706597,0.29296696,0.13997376,124.20356,-0.21882206,5.922671,67.22461,11.827256,0,4.4487844,0.14467593,116.192856,57.204086,54.238155,61.7955,413.76413,414.30957,413.98773,24.251907,116148.43,44744.5693287037
389.08783,228.82812,495.034,778.5156,12.530382,12.398004,13.350695,0.5271629,0,145.29984,11.171875,10.766059,11.920573,0.8020472,4.981875,118.61617,2.3741322,2.5043404,2.4934897,0.95214844,8.722406,49.271194,2.233073,2.3448353,2.3090277,1.0660808,20.944668,25.137442,6.5625,6.5885415,7.080078,2.9495804,145.495,19.847729,6.506077,6.305339,6.87066,0.6510416,143.93,23.47367,0,0,31.32234,31.66956,0,40.565323,45.457176,28.877316,14,0.9431062,14,4.06684,0.29622316,0.13671756,124.20356,-0.22063106,5.923394,67.22461,11.809172,0,4.4487844,0.14467593,115.77691,57.204086,54.238155,61.7955,413.03763,414.9659,412.71396,23.94409,116148.43,44744.5693518519
388.4187,229.50394,493.77353,778.8086,12.569445,12.287327,13.363716,0.59136283,0,145.30888,11.25217,10.746528,11.987847,0.8987992,4.981875,118.643295,2.3741322,2.498915,2.5,1.4973958,8.722406,49.678093,2.2254772,2.3470054,2.3025174,1.0362413,20.944668,25.309244,6.5625,6.5625,7.094184,2.8826678,145.495,19.838688,6.5722656,6.311849,6.9335938,0.6157769,143.915,23.491753,0,0,31.32234,31.662327,0,40.57617,45.471645,28.89178,14,13,14,4.2867475,0.30273557,0.1562494,124.842125,-0.21882206,5.9219475,67.22461,11.809172,0,4.457827,0.14467593,116.25615,56.94278,53.37944,61.628475,413.03763,414.9659,412.71396,23.94409,116148.46,44744.569375
387.44214,228.44455,494.63437,777.86456,12.584635,12.274305,13.376736,0.58955437,0,145.29079,11.236979,10.6901045,11.940104,1.143844,4.981875,118.462456,2.3676214,2.4956598,2.5043404,0.8228444,8.722406,49.786602,2.2254772,2.3480902,2.297092,1.0461878,20.944668,25.273075,6.576606,6.545139,7.1104603,2.943251,145.48001,19.847729,6.548394,6.2597656,6.8847656,0.6745515,143.915,23.482712,0,0,31.32234,31.662327,0,40.5816,45.48611,28.862846,14,1,14,4.5088253,0.30273557,0.1595056,124.68099,-0.21882206,5.9237556,66.91905,11.836299,0,4.4307003,0.14467593,115.921585,56.94278,53.37944,61.628475,411.04126,414.97647,412.889,24.082727,116148.46,44744.5693981481
389.14206,229.13864,495.52588,779.39453,12.599826,12.265625,13.396267,0.54524744,0,145.28177,11.310763,10.711805,12.009549,1.2387877,4.981875,118.8151,2.3708768,2.4913197,2.5097656,1.2794777,8.722406,49.81373,2.220052,2.3491755,2.2992623,1.1628327,20.944,25.29116,6.5842013,6.5570745,7.1343317,2.9504848,145.49,19.856771,6.575521,6.2575955,6.906467,0.6419994,143.92,23.482712,0,0,31.32234,31.662327,0,40.597874,45.50058,28.870083,14,12,14,4.725116,0.28320372,0.13671756,124.19162,-0.21882206,5.923394,67.22461,11.818214,0,4.457827,0.14467593,116.129555,56.833004,53.673008,62.340534,411.04126,414.97647,412.889,24.082727,116148.484,44744.5694212963
388.7623,229.02904,495.5874,777.14844,12.615017,12.243924,13.387587,0.52354604,0,145.29079,11.280382,10.679254,11.990017,1.1574074,4.981875,118.489586,2.3708768,2.4913197,2.5141058,1.1519821,8.722406,49.705223,2.2265625,2.357856,2.3014324,0.9901259,20.944,25.254992,6.5950522,6.551649,7.1354165,3.1439886,145.49,19.847729,6.5885415,6.266276,6.9335938,0.63114876,143.92,23.51888,0,0,31.32234,31.662327,0,40.6033,45.471645,28.884548,14,13,14,4.7641783,0.29947937,0.1595056,124.7526,-0.21882206,5.9237556,66.91905,11.809172,0,4.4487844,0.14467593,115.84925,56.833004,53.673008,62.340534,412.07883,414.63867,413.12903,24.064278,116148.484,44744.5694444444
388.58145,229.17517,494.72656,778.09247,12.578125,12.265625,13.313803,0.48737702,0,145.29984,11.280382,10.733507,11.957466,1.0724103,4.981875,118.182144,2.3697915,2.4880643,2.50217,0.76949507,8.722406,49.858944,2.2265625,2.34375,2.2949219,1.1664497,20.944668,25.155527,6.577691,6.546224,7.094184,2.7642143,145.485,19.847729,6.546224,6.2532554,6.8565536,0.6754557,143.92,23.500797,0,0,31.32234,31.662327,0,40.614147,45.48611,28.949654,14,0.51435906,14,4.567419,0.30273557,0.1562494,124.37066,-0.22063106,5.9244795,66.91905,11.836299,0,4.457827,0.14467593,115.84925,56.900997,53.87994,62.200718,412.07883,414.63867,413.12903,24.064278,116148.516,44744.5694675926
